"LibraryID","PreviousVersion","NewestVersion","AddedDeps","RemovedDeps","AddedDepsCount","RemovedDepsCount","Change","NetChange"
"br.com.caelum.seleniumdsl:selenium-dsl","0.8.5.1","0.8.5.2","[]","[]","0","0","No Change","0"
"br.com.caelum.stella:boleto-example","1.0","1.1","[]","[]","0","0","No Change","0"
"br.com.caelum.stella:caelum-stella","1.0","1.1","[]","[]","0","0","No Change","0"
"br.com.caelum.stella:caelum-stella-boleto","1.0","1.1","[]","[]","0","0","No Change","0"
"br.com.caelum.stella:caelum-stella-core","1.0","1.1","[]","[]","0","0","No Change","0"
"br.com.caelum.stella:caelum-stella-faces","1.0","1.1","[]","[]","0","0","No Change","0"
"br.com.caelum.stella:caelum-stella-hibernate-validator","1.0","1.1","[]","[]","0","0","No Change","0"
"br.com.caelum.stella:core-example","1.0","1.1","[]","[]","0","0","No Change","0"
"br.com.caelum.stella:faces-example","1.0","1.1","[]","[]","0","0","No Change","0"
"br.com.caelum.stella:hibernate-persistence-example","1.0","1.1","[]","[]","0","0","No Change","0"
"br.com.caelum.stella:hibernate-seam-example","1.0","1.1","[]","[]","0","0","No Change","0"
"br.com.caelum.stella:stella-distribution","1.0","1.1","[]","[]","0","0","No Change","0"
"br.com.caelum.stella:vraptor-validator-example","1.0","1.1","[]","[]","0","0","No Change","0"
"ca.grimoire:alchemy-parent","1","2","[]","[]","0","0","No Change","0"
"ca.grimoire:alchemy-parent","2","3","[]","[]","0","0","No Change","0"
"ca.grimoire:mainspring","1.0","1.0.1","[]","[]","0","0","No Change","0"
"ca.grimoire:mainspring","1.0.1","1.0.2","[]","[]","0","0","No Change","0"
"ca.grimoire:mainspring","1.0.2","1.0.3","[]","[]","0","0","No Change","0"
"ca.grimoire:todo-annotations","1.0","1.0.1","[]","[]","0","0","No Change","0"
"ca.grimoire:todo-annotations","1.0.1","1.0.2","[]","[]","0","0","No Change","0"
"ch.qos.logback:logback-access","0.9.9","0.9.10","[]","[]","0","0","No Change","0"
"ch.qos.logback:logback-access","0.9.10","0.9.11","[]","[]","0","0","No Change","0"
"ch.qos.logback:logback-access","0.9.11","0.9.12","[]","[]","0","0","No Change","0"
"ch.qos.logback:logback-access","0.9.12","0.9.13","[]","[]","0","0","No Change","0"
"ch.qos.logback:logback-access","0.9.13","0.9.14","[]","[]","0","0","No Change","0"
"ch.qos.logback:logback-classic","0.9.9","0.9.10","[""org.apache.geronimo.specs:geronimo-jms_1.1_spec"",""org.subethamail:subethasmtp"",""com.icegreen:greenmail""]","[""javax.jms:jms""]","3","1","Changed","2"
"ch.qos.logback:logback-classic","0.9.10","0.9.11","[]","[]","0","0","No Change","0"
"ch.qos.logback:logback-classic","0.9.11","0.9.12","[""org.slf4j:slf4j-ext""]","[]","1","0","Changed","1"
"ch.qos.logback:logback-classic","0.9.12","0.9.13","[]","[]","0","0","No Change","0"
"ch.qos.logback:logback-classic","0.9.13","0.9.14","[]","[]","0","0","No Change","0"
"ch.qos.logback:logback-core","0.9.9","0.9.10","[""org.apache.geronimo.specs:geronimo-jms_1.1_spec""]","[""javax.jms:jms""]","1","1","Changed","0"
"ch.qos.logback:logback-core","0.9.10","0.9.11","[]","[]","0","0","No Change","0"
"ch.qos.logback:logback-core","0.9.11","0.9.12","[""org.easymock:easymock""]","[]","1","0","Changed","1"
"ch.qos.logback:logback-core","0.9.12","0.9.13","[]","[]","0","0","No Change","0"
"ch.qos.logback:logback-core","0.9.13","0.9.14","[]","[]","0","0","No Change","0"
"ch.qos.logback:logback-examples","0.9.9","0.9.10","[""org.slf4j:slf4j-ext""]","[]","1","0","Changed","1"
"ch.qos.logback:logback-examples","0.9.10","0.9.11","[]","[]","0","0","No Change","0"
"ch.qos.logback:logback-examples","0.9.11","0.9.12","[]","[]","0","0","No Change","0"
"ch.qos.logback:logback-examples","0.9.12","0.9.13","[]","[]","0","0","No Change","0"
"ch.qos.logback:logback-examples","0.9.13","0.9.14","[]","[]","0","0","No Change","0"
"ch.qos.logback:logback-parent","0.9.9","0.9.10","[]","[]","0","0","No Change","0"
"ch.qos.logback:logback-parent","0.9.10","0.9.11","[]","[]","0","0","No Change","0"
"ch.qos.logback:logback-parent","0.9.11","0.9.12","[]","[]","0","0","No Change","0"
"ch.qos.logback:logback-parent","0.9.12","0.9.13","[]","[]","0","0","No Change","0"
"ch.qos.logback:logback-parent","0.9.13","0.9.14","[]","[]","0","0","No Change","0"
"ch.qos.logback:logback-site","0.9.9","0.9.10","[]","[]","0","0","No Change","0"
"ch.qos.logback:logback-site","0.9.10","0.9.11","[]","[]","0","0","No Change","0"
"ch.qos.logback:logback-site","0.9.11","0.9.12","[]","[]","0","0","No Change","0"
"ch.qos.logback:logback-site","0.9.12","0.9.13","[]","[]","0","0","No Change","0"
"ch.qos.logback:logback-site","0.9.13","0.9.14","[]","[]","0","0","No Change","0"
"checkstyle:checkstyle","4.4","5.0-beta01","[""com.google.code.google-collections:google-collect""]","[""commons-collections:commons-collections""]","1","1","Changed","0"
"com.adobe.blazeds:blazeds-common","3.0","1.0-beta1","[]","[]","0","0","No Change","0"
"com.adobe.blazeds:blazeds-core","3.0","1.0-beta1","[]","[]","0","0","No Change","0"
"com.adobe.blazeds:blazeds-remoting","3.0","1.0-beta1","[]","[]","0","0","No Change","0"
"com.ancientprogramming.fixedformat4j:fixedformat4j","1.0.0","1.1.0","[]","[]","0","0","No Change","0"
"com.ancientprogramming.fixedformat4j:fixedformat4j","1.1.0","1.1.1","[]","[]","0","0","No Change","0"
"com.ancientprogramming.fixedformat4j:fixedformat4j","1.1.1","1.2.0","[]","[]","0","0","No Change","0"
"com.ancientprogramming.fixedformat4j:fixedformat4j","1.2.0","1.2.1","[]","[]","0","0","No Change","0"
"com.ancientprogramming.fixedformat4j:fixedformat4j","1.2.1","1.2.2","[]","[]","0","0","No Change","0"
"com.atlassian.maven.plugins:maven-clover2-plugin","2.3.1","2.3.2","[]","[]","0","0","No Change","0"
"com.atlassian.maven.plugins:maven-clover2-plugin","2.3.2","2.4.0","[""org.apache.ant:ant-launcher"",""org.codehaus.plexus:plexus-utils"",""org.apache.ant:ant""]","[""ant:ant-launcher"",""ant:ant""]","3","2","Changed","1"
"com.atlassian.maven.plugins:maven-clover2-plugin","2.4.0","2.4.1","[]","[]","0","0","No Change","0"
"com.atlassian.maven.plugins:maven-clover2-plugin","2.4.1","2.4.2","[""org.jmock:jmock-legacy"",""org.jmock:jmock-junit3""]","[""jmock:jmock""]","2","1","Changed","1"
"com.atlassian.xmlrpc:atlassian-xmlrpc-binder","0.5","0.7","[]","[]","0","0","No Change","0"
"com.atlassian.xmlrpc:atlassian-xmlrpc-binder","0.7","0.9","[""commons-httpclient:commons-httpclient""]","[]","1","0","Changed","1"
"com.atlassian.xmlrpc:atlassian-xmlrpc-binder","0.9","0.8.1","[]","[""commons-httpclient:commons-httpclient""]","0","1","Changed","-1"
"com.atlassian.xmlrpc:atlassian-xmlrpc-binder","0.8.1","0.8.2","[]","[]","0","0","No Change","0"
"com.atlassian.xmlrpc:atlassian-xmlrpc-binder-annotations","0.5","0.7","[]","[]","0","0","No Change","0"
"com.atlassian.xmlrpc:atlassian-xmlrpc-binder-annotations","0.7","0.9","[]","[]","0","0","No Change","0"
"com.atlassian.xmlrpc:atlassian-xmlrpc-binder-annotations","0.9","0.8.1","[]","[]","0","0","No Change","0"
"com.atlassian.xmlrpc:atlassian-xmlrpc-binder-annotations","0.8.1","0.8.2","[]","[]","0","0","No Change","0"
"com.atlassian.xmlrpc:atlassian-xmlrpc-binder-parent","0.5","0.7","[]","[]","0","0","No Change","0"
"com.atlassian.xmlrpc:atlassian-xmlrpc-binder-parent","0.7","0.9","[]","[]","0","0","No Change","0"
"com.atlassian.xmlrpc:atlassian-xmlrpc-binder-parent","0.9","0.8.1","[]","[]","0","0","No Change","0"
"com.atlassian.xmlrpc:atlassian-xmlrpc-binder-parent","0.8.1","0.8.2","[]","[]","0","0","No Change","0"
"com.atlassian.xmlrpc:atlassian-xmlrpc-binder-server","0.5","0.7","[]","[]","0","0","No Change","0"
"com.atlassian.xmlrpc:atlassian-xmlrpc-binder-server","0.7","0.9","[]","[]","0","0","No Change","0"
"com.atlassian.xmlrpc:atlassian-xmlrpc-binder-server","0.9","0.8.1","[]","[]","0","0","No Change","0"
"com.atlassian.xmlrpc:atlassian-xmlrpc-binder-server","0.8.1","0.8.2","[]","[]","0","0","No Change","0"
"com.atlassian.xmlrpc:atlassian-xmlrpc-binder-server-spring","0.7","0.9","[]","[]","0","0","No Change","0"
"com.atlassian.xmlrpc:atlassian-xmlrpc-binder-server-spring","0.9","0.8.1","[]","[]","0","0","No Change","0"
"com.atlassian.xmlrpc:atlassian-xmlrpc-binder-server-spring","0.8.1","0.8.2","[]","[]","0","0","No Change","0"
"com.atlassian.xmlrpc:atlassian-xmlrpc-binder-support","0.5","0.7","[]","[]","0","0","No Change","0"
"com.atlassian.xmlrpc:atlassian-xmlrpc-binder-support","0.7","0.9","[]","[]","0","0","No Change","0"
"com.atlassian.xmlrpc:atlassian-xmlrpc-binder-support","0.9","0.8.1","[]","[]","0","0","No Change","0"
"com.atlassian.xmlrpc:atlassian-xmlrpc-binder-support","0.8.1","0.8.2","[]","[]","0","0","No Change","0"
"com.atlassian.xmlrpc:atlassian-xmlrpc-binder-testing","0.5","0.7","[]","[]","0","0","No Change","0"
"com.atlassian.xmlrpc:atlassian-xmlrpc-binder-testing","0.7","0.9","[]","[]","0","0","No Change","0"
"com.atlassian.xmlrpc:atlassian-xmlrpc-binder-testing","0.9","0.8.1","[]","[]","0","0","No Change","0"
"com.atlassian.xmlrpc:atlassian-xmlrpc-binder-testing","0.8.1","0.8.2","[]","[]","0","0","No Change","0"
"com.baulsupp.kolja:curses-list","0.9.9","1.0.0","[]","[]","0","0","No Change","0"
"com.baulsupp.kolja:gloogy","0.9.9","1.0.0","[]","[]","0","0","No Change","0"
"com.baulsupp.kolja:jcurses","0.9.5.2","0.9.5.3","[]","[]","0","0","No Change","0"
"com.baulsupp.kolja:kolja","0.9.9","1.0.0","[]","[]","0","0","No Change","0"
"com.baulsupp.kolja:kolja-ansi","0.9.9","1.0.0","[]","[]","0","0","No Change","0"
"com.baulsupp.kolja:kolja-assembly","0.9.9","1.0.0","[]","[]","0","0","No Change","0"
"com.baulsupp.kolja:kolja-bank","0.9.9","1.0.0","[""com.baulsupp.kolja:kolja-reports""]","[]","1","0","Changed","1"
"com.baulsupp.kolja:kolja-curses","0.9.9","1.0.0","[]","[]","0","0","No Change","0"
"com.baulsupp.kolja:kolja-jez","0.9.9","1.0.0","[""com.baulsupp.kolja:kolja-reports""]","[]","1","0","Changed","1"
"com.baulsupp.kolja:kolja-util","0.9.9","1.0.0","[]","[]","0","0","No Change","0"
"com.baulsupp.kolja:kolja-viewer","0.9.9","1.0.0","[]","[]","0","0","No Change","0"
"com.baulsupp.kolja:kolja-widefinder","0.9.9","1.0.0","[""com.baulsupp.kolja:kolja-reports""]","[]","1","0","Changed","1"
"com.capgemini.platina:platina","4","5","[]","[]","0","0","No Change","0"
"com.capgemini.platina:platina","5","5.1","[]","[]","0","0","No Change","0"
"com.capgemini.platina:platina-build-tools","1.0.1","1.0.2","[]","[]","0","0","No Change","0"
"com.capgemini.platina:platina-build-tools","1.0.2","1.0.3","[]","[]","0","0","No Change","0"
"com.capgemini.platina:platina-logging","1","2","[""org.slf4j:jcl-over-slf4j""]","[""org.slf4j:jcl104-over-slf4j"",""org.slf4j:slf4j-api""]","1","2","Changed","-1"
"com.caucho:hessian","3.1.3","3.1.5","[]","[]","0","0","No Change","0"
"com.cedarsoft:guice-annotations","1.1","1.1.0","[]","[]","0","0","No Change","0"
"com.cedarsoft:open","1.0.1","1.0.2","[]","[]","0","0","No Change","0"
"com.cedarsoft:utils","1.3.1","1.3.2","[]","[]","0","0","No Change","0"
"com.cenqua.clover:clover","2.2.1","2.3.0","[]","[]","0","0","No Change","0"
"com.cenqua.clover:clover","2.3.0","2.3.1","[]","[]","0","0","No Change","0"
"com.cenqua.clover:clover","2.3.1","2.3.2","[]","[]","0","0","No Change","0"
"com.cenqua.clover:clover","2.3.2","2.4.0","[]","[]","0","0","No Change","0"
"com.cenqua.clover:clover","2.4.0","2.4.1","[]","[]","0","0","No Change","0"
"com.cenqua.clover:clover","2.4.1","2.4.2","[]","[]","0","0","No Change","0"
"com.discursive.dao.generic:generic-dao","2.0","2.1","[]","[]","0","0","No Change","0"
"com.discursive.taglib.prototype:prototype-taglib","1.0","1.1.1","[""org.apache.geronimo.specs:geronimo-jsp_2.0_spec"",""org.apache.geronimo.specs:geronimo-servlet_2.4_spec""]","[""javax.servlet:servlet-api"",""javax.servlet:jsp-api""]","2","2","Changed","0"
"com.discursive.wicket.media:wicket-media","1.0","1.1","[]","[]","0","0","No Change","0"
"com.envoisolutions.sxc:sxc","0.7","0.7.1","[]","[]","0","0","No Change","0"
"com.envoisolutions.sxc:sxc","0.7.1","0.7.2","[]","[]","0","0","No Change","0"
"com.envoisolutions.sxc:sxc","0.7.2","0.7.3","[]","[]","0","0","No Change","0"
"com.envoisolutions.sxc:sxc-core","0.7","0.7.1","[]","[]","0","0","No Change","0"
"com.envoisolutions.sxc:sxc-core","0.7.1","0.7.2","[]","[]","0","0","No Change","0"
"com.envoisolutions.sxc:sxc-core","0.7.2","0.7.3","[]","[]","0","0","No Change","0"
"com.envoisolutions.sxc:sxc-drools","0.7.1","0.7.2","[]","[]","0","0","No Change","0"
"com.envoisolutions.sxc:sxc-drools","0.7.2","0.7.3","[]","[]","0","0","No Change","0"
"com.envoisolutions.sxc:sxc-jaxb","0.7","0.7.1","[]","[]","0","0","No Change","0"
"com.envoisolutions.sxc:sxc-jaxb","0.7.1","0.7.2","[]","[]","0","0","No Change","0"
"com.envoisolutions.sxc:sxc-jaxb","0.7.2","0.7.3","[]","[]","0","0","No Change","0"
"com.envoisolutions.sxc:sxc-jaxb-maven-plugin","0.7","0.7.1","[]","[]","0","0","No Change","0"
"com.envoisolutions.sxc:sxc-jaxb-maven-plugin","0.7.1","0.7.2","[]","[]","0","0","No Change","0"
"com.envoisolutions.sxc:sxc-jaxb-maven-plugin","0.7.2","0.7.3","[]","[]","0","0","No Change","0"
"com.envoisolutions.sxc:sxc-runtime","0.7","0.7.1","[]","[]","0","0","No Change","0"
"com.envoisolutions.sxc:sxc-runtime","0.7.1","0.7.2","[]","[]","0","0","No Change","0"
"com.envoisolutions.sxc:sxc-runtime","0.7.2","0.7.3","[]","[]","0","0","No Change","0"
"com.envoisolutions.sxc:sxc-xpath","0.7","0.7.1","[]","[]","0","0","No Change","0"
"com.envoisolutions.sxc:sxc-xpath","0.7.1","0.7.2","[]","[]","0","0","No Change","0"
"com.envoisolutions.sxc:sxc-xpath","0.7.2","0.7.3","[]","[]","0","0","No Change","0"
"com.exadel.flamingo.flamingoapp.projects:flamingoapp-project-maven2","1.0.0","1.0.1","[]","[]","0","0","No Change","0"
"com.exadel.flamingo.flamingoapp.projects:flamingoapp-project-maven2","1.0.1","1.5.0","[]","[]","0","0","No Change","0"
"com.exadel.flamingo.flex:amf-serializer","1.0.0","1.5.0","[""commons-logging:commons-logging""]","[""log4j:log4j""]","1","1","Changed","0"
"com.exadel.flamingo.flex:flamingo-flex","1.0.0","1.5.0","[]","[]","0","0","No Change","0"
"com.exadel.flamingo.maven.plugin:flamingoapp","1.0.0","1.0.1","[]","[]","0","0","No Change","0"
"com.exadel.flamingo.maven.plugin:flamingoapp","1.0.1","1.5.0","[""org.hibernate:hibernate-validator"",""javax.persistence:persistence-api"",""com.exadel.flamingo.flamingoapp.projects:flamingoapp-spring-project-maven2""]","[]","3","0","Changed","3"
"com.exadel.flamingo:flamingo-service","1.0.0","1.5.0","[""org.jboss.embedded:hibernate-all"",""net.sf.scannotation:scannotation""]","[]","2","0","Changed","2"
"com.extjs:gxt","1.0","1.1","[]","[]","0","0","No Change","0"
"com.extjs:gxt","1.1","1.2","[]","[]","0","0","No Change","0"
"com.extjs:gxt","1.2","1.0.1","[]","[]","0","0","No Change","0"
"com.extjs:gxt","1.0.1","1.0-RC2","[]","[]","0","0","No Change","0"
"com.google.code.facebookapi:facebook-java-api","2.0.1","2.0.2","[]","[]","0","0","No Change","0"
"com.google.code.facebookapi:facebook-java-api","2.0.2","2.0.3","[""org.ostermiller:utils"",""junit:junit""]","[]","2","0","Changed","2"
"com.google.code.facebookapi:facebook-java-api","2.0.3","2.0.4","[""com.sun.xml.bind:jaxb-impl""]","[]","1","0","Changed","1"
"com.google.code.facebookapi:facebook-java-api-schema","2.0.1","2.0.2","[]","[]","0","0","No Change","0"
"com.google.code.facebookapi:facebook-java-api-schema","2.0.2","2.0.3","[]","[]","0","0","No Change","0"
"com.google.code.facebookapi:facebook-java-api-schema","2.0.3","2.0.4","[""com.sun.xml.bind:jaxb-impl""]","[]","1","0","Changed","1"
"com.google.code.facebookapi:parent-pom","2.0.1","2.0.2","[]","[]","0","0","No Change","0"
"com.google.code.facebookapi:parent-pom","2.0.2","2.0.3","[]","[]","0","0","No Change","0"
"com.google.code.facebookapi:parent-pom","2.0.3","2.0.4","[""com.sun.xml.bind:jaxb-impl""]","[]","1","0","Changed","1"
"com.google.code.google-collections:google-collect","snapshot-20071022","snapshot-20080530","[]","[]","0","0","No Change","0"
"com.google.code.google-collections:google-collect","snapshot-20080530","snapshot-20080321","[]","[]","0","0","No Change","0"
"com.google.code.maven-license-plugin:maven-license-plugin","1.2.5","1.3.0","[]","[]","0","0","No Change","0"
"com.google.code.maven-license-plugin:maven-license-plugin","1.3.0","1.3.1","[]","[]","0","0","No Change","0"
"com.google.code.maven-license-plugin:maven-license-plugin","1.3.1","1.4.0","[""com.google.code.xmltool:xmltool"",""org.apache.maven.plugin-testing:maven-plugin-testing-harness"",""org.apache.maven:maven-embedder""]","[]","3","0","Changed","3"
"com.google.code.typica:typica","1.3","1.4.1","[]","[]","0","0","No Change","0"
"com.google.code.xmltool:xmltool","1.0","1.1","[]","[]","0","0","No Change","0"
"com.google.code.xmltool:xmltool","1.1","1.2","[]","[]","0","0","No Change","0"
"com.google.code.xmltool:xmltool","1.2","1.4","[]","[]","0","0","No Change","0"
"com.google.code.xmltool:xmltool","1.4","2.0","[]","[]","0","0","No Change","0"
"com.google.gwt:gwt-dev","1.5.1","1.5.2","[]","[]","0","0","No Change","0"
"com.google.gwt:gwt-dev","1.5.2","1.5.3","[]","[]","0","0","No Change","0"
"com.google.gwt:gwt-dev","1.5.3","1.5-RC1","[]","[]","0","0","No Change","0"
"com.google.gwt:gwt-servlet","1.5.1","1.5.2","[]","[]","0","0","No Change","0"
"com.google.gwt:gwt-servlet","1.5.2","1.5.3","[]","[]","0","0","No Change","0"
"com.google.gwt:gwt-servlet","1.5.3","1.4.62","[]","[]","0","0","No Change","0"
"com.google.gwt:gwt-servlet","1.4.62","1.5-RC1","[]","[]","0","0","No Change","0"
"com.google.gwt:gwt-servlet","1.5-RC1","1.5-M2","[]","[]","0","0","No Change","0"
"com.google.gwt:gwt-user","1.5.1","1.5.2","[]","[]","0","0","No Change","0"
"com.google.gwt:gwt-user","1.5.2","1.5.3","[]","[]","0","0","No Change","0"
"com.google.gwt:gwt-user","1.5.3","1.4.62","[]","[]","0","0","No Change","0"
"com.google.gwt:gwt-user","1.4.62","1.5-RC1","[]","[]","0","0","No Change","0"
"com.google.gwt:gwt-user","1.5-RC1","1.5-M2","[]","[]","0","0","No Change","0"
"com.google.protobuf:protobuf-java","2.0.1","2.0.3","[]","[]","0","0","No Change","0"
"com.googlecode.jsslutils:jsslutils","0.3","0.4","[""com.googlecode.jsslutils:jsslutils-test-helpers""]","[""com.googlecode.jsslutils:jsslutils-test-certificates""]","1","1","Changed","0"
"com.googlecode.jsslutils:jsslutils-test-certificates","1.0","1.0.1","[]","[]","0","0","No Change","0"
"com.h2database:h2","1.0.65","1.0.66","[]","[]","0","0","No Change","0"
"com.h2database:h2","1.0.66","1.0.67","[]","[]","0","0","No Change","0"
"com.h2database:h2","1.0.67","1.0.68","[]","[]","0","0","No Change","0"
"com.h2database:h2","1.0.68","1.0.69","[]","[]","0","0","No Change","0"
"com.h2database:h2","1.0.69","1.0.70","[]","[]","0","0","No Change","0"
"com.h2database:h2","1.0.70","1.0.71","[]","[]","0","0","No Change","0"
"com.h2database:h2","1.0.71","1.0.72","[]","[]","0","0","No Change","0"
"com.h2database:h2","1.0.72","1.0.73","[]","[]","0","0","No Change","0"
"com.h2database:h2","1.0.73","1.0.74","[]","[]","0","0","No Change","0"
"com.h2database:h2","1.0.74","1.0.75","[]","[]","0","0","No Change","0"
"com.h2database:h2","1.0.75","1.0.76","[]","[]","0","0","No Change","0"
"com.h2database:h2","1.0.76","1.0.77","[]","[]","0","0","No Change","0"
"com.h2database:h2","1.0.77","1.0.78","[]","[]","0","0","No Change","0"
"com.h2database:h2","1.0.78","1.0.79","[]","[]","0","0","No Change","0"
"com.h2database:h2","1.0.79","1.1.100","[]","[]","0","0","No Change","0"
"com.h2database:h2","1.1.100","1.1.101","[]","[]","0","0","No Change","0"
"com.h2database:h2","1.1.101","1.1.102","[]","[]","0","0","No Change","0"
"com.h2database:h2","1.1.102","1.1.103","[]","[]","0","0","No Change","0"
"com.h2database:h2","1.1.103","1.1.104","[]","[]","0","0","No Change","0"
"com.h2database:h2","1.1.104","1.1.105","[]","[]","0","0","No Change","0"
"com.healthmarketscience.common:common-util","1.0.0","1.0.1","[]","[]","0","0","No Change","0"
"com.healthmarketscience.common:common-util","1.0.1","1.0.2","[]","[""commons-io:commons-io"",""commons-collections:commons-collections""]","0","2","Changed","-2"
"com.healthmarketscience.common:common-util","1.0.2","1.0.3","[]","[]","0","0","No Change","0"
"com.healthmarketscience.common:common-util","1.0.3","1.0.4","[]","[]","0","0","No Change","0"
"com.healthmarketscience.jackcess:jackcess","1.1.11","1.1.12","[]","[]","0","0","No Change","0"
"com.healthmarketscience.jackcess:jackcess","1.1.12","1.1.13","[]","[]","0","0","No Change","0"
"com.healthmarketscience.jackcess:jackcess","1.1.13","1.1.14","[]","[]","0","0","No Change","0"
"com.healthmarketscience.jackcess:jackcess","1.1.14","1.1.15","[]","[]","0","0","No Change","0"
"com.healthmarketscience.jackcess:jackcess","1.1.15","1.1.16","[]","[]","0","0","No Change","0"
"com.healthmarketscience.jackcess:jackcess","1.1.16","1.1.17","[]","[]","0","0","No Change","0"
"com.healthmarketscience.jackcess:jackcess","1.1.17","1.1.18","[]","[]","0","0","No Change","0"
"com.healthmarketscience.rmiio:rmiio","2.0.1","2.0.2","[]","[]","0","0","No Change","0"
"com.healthmarketscience.sqlbuilder:sqlbuilder","2.0.0","2.0.1","[]","[]","0","0","No Change","0"
"com.healthmarketscience.sqlbuilder:sqlbuilder","2.0.1","2.0.2","[]","[]","0","0","No Change","0"
"com.healthmarketscience.sqlbuilder:sqlbuilder","2.0.2","2.0.3","[]","[]","0","0","No Change","0"
"com.healthmarketscience.sqlbuilder:sqlbuilder","2.0.3","2.0.4","[]","[]","0","0","No Change","0"
"com.hp.hpl.jena:arq","2.1","2.2","[""commons-logging:commons-logging""]","[""commons-logging:commons-logging-api""]","1","1","Changed","0"
"com.hp.hpl.jena:arq","2.2","2.3","[""woodstox:wstx-asl""]","[""xerces:xmlParserAPIs"",""xerces:xercesImpl"",""org.codehaus.woodstox:wstx-asl"",""log4j:log4j"",""com.hp.hpl.jena:iri"",""commons-logging:commons-logging"",""junit:junit"",""com.hp.hpl.jena:concurrent-jena"",""com.ibm.icu:icu4j"",""antlr:antlr""]","1","10","Changed","-9"
"com.hp.hpl.jena:arq","2.3","2.4","[]","[]","0","0","No Change","0"
"com.hp.hpl.jena:arq","2.4","2.5.0","[]","[]","0","0","No Change","0"
"com.hp.hpl.jena:arq","2.5.0","2.6.0","[]","[]","0","0","No Change","0"
"com.hp.hpl.jena:arq-extra","2.1","2.2","[]","[]","0","0","No Change","0"
"com.hp.hpl.jena:arq-extra","2.2","2.3","[]","[]","0","0","No Change","0"
"com.hp.hpl.jena:arq-extra","2.3","2.4","[]","[]","0","0","No Change","0"
"com.hp.hpl.jena:arq-extra","2.4","2.5.0","[]","[]","0","0","No Change","0"
"com.hp.hpl.jena:arq-extra","2.5.0","2.6.0","[]","[]","0","0","No Change","0"
"com.hp.hpl.jena:jena","2.5.4","2.5.5","[""commons-logging:commons-logging""]","[""commons-logging:commons-logging-api""]","1","1","Changed","0"
"com.hp.hpl.jena:jena","2.5.5","2.5.6","[]","[""org.codehaus.woodstox:wstx-asl"",""stax:stax-api"",""junit:junit"",""log4j:log4j"",""com.hp.hpl.jena:json-jena""]","0","5","Changed","-5"
"com.hp.hpl.jena:jena","2.5.6","2.5.7","[]","[]","0","0","No Change","0"
"com.hp.hpl.jena:jenatest","2.5.4","2.5.5","[]","[]","0","0","No Change","0"
"com.hp.hpl.jena:jenatest","2.5.5","2.5.6","[]","[]","0","0","No Change","0"
"com.hp.hpl.jena:jenatest","2.5.6","2.5.7","[]","[]","0","0","No Change","0"
"com.hp.hpl.jena:tdb","0.5","0.6.0","[""com.hp.hpl.jena:jena"",""com.hp.hpl.jena:jenatest""]","[""org.slf4j:slf4j-log4j12"",""log4j:log4j""]","2","2","Changed","0"
"com.jgoodies:binding","2.0.0","2.0.1","[]","[]","0","0","No Change","0"
